Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Years_at_Company,Monthly_Income,Performance_Rating,Recruitment_Source,Training_Hours_Last_Year,Job_Satisfaction,Work_Life_Balance,Overtime,Attrition
18871,21,Female,Operations,Associate,Master's,5.1,99863,2,Consultant,7,5,1,Yes,No
18872,37,Male,HR,Senior Associate,Master's,3.9,115153,3,Campus,102,4,3,No,Yes
18873,36,Female,IT,Associate,PhD,3.6,111170,3,Referral,70,2,1,Yes,No
18874,57,Male,Customer Support,Executive,High School,12.9,127266,4,Job Portal,98,3,2,Yes,No
18875,30,Male,Finance,Analyst,Bachelor's,21.7,33722,5,Consultant,80,4,1,No,No
18876,58,Female,Operations,Senior Associate,Master's,5.2,62520,2,Campus,21,3,2,Yes,No
18877,51,Female,Sales,Associate,PhD,8,55169,2,LinkedIn,71,1,3,No,No
18878,30,Male,Marketing,Lead,Master's,8.1,27624,4,LinkedIn,37,5,4,No,No
18879,54,Female,Operations,Executive,Bachelor's,2.9,170301,4,Job Portal,65,1,4,Yes,No
18880,26,Male,Marketing,Manager,Master's,25.4,141145,4,Referral,2,1,4,No,No
18881,48,Female,Customer Support,Lead,High School,12.2,133533,4,Referral,23,4,2,No,No
18882,48,Male,Operations,Senior Associate,PhD,2.2,158364,4,Referral,67,2,4,Yes,Yes
18883,33,Female,Sales,Manager,PhD,3.2,115301,3,Job Portal,65,4,4,Yes,Yes
18884,32,Male,Sales,Executive,Master's,7,24681,3,LinkedIn,97,1,5,Yes,No
18885,22,Female,Finance,Lead,PhD,11.2,162099,5,LinkedIn,18,2,2,Yes,Yes
18886,28,Female,Marketing,Senior Associate,Bachelor's,7.1,103643,3,Campus,37,1,3,No,No
18887,29,Male,HR,Lead,Master's,9.3,153310,2,Referral,109,3,1,No,Yes
18888,28,Male,Customer Support,Associate,High School,0.6,96528,3,Campus,19,5,1,No,Yes
18889,23,Female,Sales,Analyst,PhD,3.1,189132,3,Job Portal,109,1,2,No,No
18890,29,Male,Customer Support,Analyst,PhD,0.2,46967,1,LinkedIn,7,1,1,Yes,No
18891,33,Female,Finance,Associate,Bachelor's,5.7,135594,2,Consultant,59,4,4,Yes,No
18892,29,Female,Sales,Executive,High School,12.2,199477,3,Referral,37,2,4,No,No
18893,51,Male,Operations,Manager,High School,5.4,22529,4,Consultant,27,3,1,Yes,No
18894,45,Female,Operations,Executive,Master's,6.7,143818,4,LinkedIn,29,5,5,Yes,No
18895,28,Male,Customer Support,Senior Associate,High School,7.4,71965,3,Consultant,82,2,4,No,No
18896,51,Female,IT,Analyst,PhD,9.9,35622,4,Referral,19,1,3,No,Yes
18897,51,Male,Sales,Lead,PhD,0.7,104499,3,Campus,60,1,3,Yes,Yes
18898,37,Female,IT,Analyst,Master's,15.1,189098,1,Job Portal,84,2,5,Yes,No
18899,39,Male,IT,Associate,Master's,5.6,31854,4,LinkedIn,12,2,4,Yes,No
18900,23,Female,HR,Senior Associate,Bachelor's,0.1,142680,1,Referral,60,5,1,No,No
18901,50,Male,IT,Senior Associate,Master's,3.5,22925,4,LinkedIn,17,4,1,Yes,No
18902,30,Male,IT,Analyst,Master's,1.9,168245,3,Job Portal,83,5,4,No,No
18903,49,Male,IT,Manager,High School,0.4,132092,3,LinkedIn,5,5,2,No,No
18904,38,Male,Sales,Senior Associate,Master's,3.6,124691,3,Referral,11,5,5,No,No
18905,32,Male,Operations,Lead,Bachelor's,0.3,110389,3,Consultant,60,4,4,No,Yes
18906,43,Male,Operations,Executive,PhD,0.9,161109,5,Consultant,33,5,1,No,No
18907,31,Other,Sales,Associate,Bachelor's,0.3,109328,4,Consultant,34,5,1,No,No
18908,29,Male,Finance,Executive,PhD,4.1,69150,3,Consultant,9,1,1,No,Yes
18909,44,Female,Marketing,Senior Associate,Bachelor's,0.4,151564,4,Consultant,48,1,3,No,No
18910,45,Male,HR,Associate,Master's,4.4,80376,5,Referral,107,4,4,No,No
18911,45,Male,Sales,Analyst,PhD,5.6,44652,3,Referral,68,2,2,No,No
18912,29,Male,Finance,Executive,PhD,6.5,160936,3,LinkedIn,25,3,2,Yes,No
18913,32,Female,Finance,Executive,PhD,6.4,120292,2,LinkedIn,34,3,3,No,No
18914,31,Male,HR,Executive,PhD,10.1,79888,3,LinkedIn,53,5,1,No,Yes
18915,58,Female,Customer Support,Lead,Master's,8.5,149638,4,LinkedIn,42,5,5,No,No
18916,48,Female,Finance,Executive,High School,8,124533,4,Referral,86,3,3,Yes,No
18917,28,Male,Operations,Associate,Master's,1.1,107106,4,Job Portal,7,3,3,Yes,Yes
18918,30,Male,Operations,Manager,Bachelor's,2.4,66519,4,Campus,6,5,1,No,No
18919,45,Male,Operations,Associate,Bachelor's,1.1,79963,4,Referral,81,5,2,No,Yes
18920,56,Male,Sales,Senior Associate,Bachelor's,11.6,38605,3,Referral,115,2,4,No,No
18921,29,Male,Customer Support,Manager,High School,2,72023,3,Consultant,28,1,3,Yes,No
18922,28,Female,Customer Support,Executive,Master's,5.5,173234,3,Job Portal,54,1,4,No,Yes
18923,23,Female,Operations,Analyst,Master's,3.1,94209,4,Job Portal,45,4,2,No,No
18924,38,Female,Operations,Analyst,Bachelor's,3.4,175088,3,LinkedIn,13,1,2,No,No
18925,55,Male,IT,Analyst,Bachelor's,15.1,22440,5,LinkedIn,20,1,5,No,Yes
18926,37,Male,Sales,Associate,PhD,2.2,36327,3,Referral,104,2,2,No,Yes
18927,56,Male,Finance,Senior Associate,Bachelor's,0.8,158552,2,Consultant,51,5,2,Yes,No
18928,48,Female,Marketing,Senior Associate,High School,5.2,67437,3,Job Portal,43,4,5,No,No
18929,35,Female,Operations,Manager,Bachelor's,3.8,117657,5,Job Portal,40,1,5,Yes,No
18930,39,Female,Marketing,Analyst,PhD,0,29337,4,LinkedIn,99,4,3,No,Yes
18931,42,Male,Customer Support,Analyst,High School,5.2,76009,4,Referral,58,5,1,No,No
18932,26,Male,IT,Manager,High School,2.3,29723,2,Consultant,37,2,1,No,Yes
18933,27,Male,Customer Support,Executive,Master's,0.8,72558,4,Referral,104,3,4,Yes,No
18934,29,Female,Operations,Analyst,High School,1.2,73026,3,Job Portal,102,1,2,Yes,No
18935,40,Female,Finance,Lead,PhD,5.3,145840,2,Campus,40,2,2,Yes,Yes
18936,57,Female,IT,Executive,Bachelor's,2.6,172869,5,Job Portal,70,1,5,No,No
18937,31,Male,Operations,Associate,Bachelor's,8.8,177030,4,Referral,108,2,2,No,Yes
18938,22,Female,Customer Support,Executive,High School,0.6,187687,5,Job Portal,37,2,5,Yes,No
18939,42,Female,IT,Manager,Bachelor's,9,98408,4,Referral,78,4,4,Yes,No
18940,56,Male,IT,Executive,High School,4.7,48699,5,LinkedIn,50,5,5,Yes,No
18941,25,Male,Operations,Associate,Master's,9.6,78804,1,Campus,88,5,5,Yes,No
18942,27,Female,Marketing,Manager,High School,7.7,59986,4,LinkedIn,15,4,1,No,No
18943,26,Male,HR,Analyst,Bachelor's,4.8,166951,2,Job Portal,94,5,1,No,No
18944,42,Male,Customer Support,Lead,High School,4.5,114862,4,Campus,42,1,5,Yes,No
18945,30,Female,Customer Support,Analyst,Bachelor's,1.3,57532,4,Referral,104,5,5,No,No
18946,40,Male,Finance,Lead,Bachelor's,1.5,118562,5,Job Portal,74,4,3,Yes,Yes
18947,48,Male,IT,Senior Associate,PhD,12.2,88652,3,LinkedIn,60,3,3,Yes,No
18948,43,Male,Operations,Senior Associate,Master's,1,57197,2,Campus,78,1,3,Yes,No
18949,55,Male,IT,Analyst,Master's,23.3,125875,4,Job Portal,98,5,5,No,Yes
18950,21,Male,Sales,Associate,High School,8.7,194183,2,Job Portal,46,4,4,Yes,No
18951,49,Male,Sales,Lead,Bachelor's,4.6,139373,2,Consultant,29,1,4,Yes,No
18952,29,Male,Sales,Associate,Bachelor's,8.9,132804,3,Consultant,59,4,2,No,No
18953,29,Female,Finance,Analyst,High School,3.1,49914,1,Consultant,28,3,5,Yes,Yes
18954,42,Female,Customer Support,Associate,PhD,7.2,178860,2,LinkedIn,105,2,4,No,No
18955,22,Female,HR,Manager,High School,1.3,55464,3,Campus,1,3,1,No,Yes
18956,36,Male,Finance,Executive,High School,1,124819,4,Job Portal,58,1,2,No,No
18957,26,Male,Operations,Lead,Bachelor's,3.1,42638,3,LinkedIn,111,5,1,No,No
18958,33,Male,Finance,Manager,High School,7.1,115036,3,LinkedIn,35,3,4,No,Yes
18959,53,Male,Operations,Manager,Master's,3.8,181389,4,Consultant,9,3,2,No,No
18960,39,Male,Marketing,Associate,Master's,6.6,26882,2,Campus,5,2,2,No,No
18961,35,Male,Customer Support,Analyst,PhD,9.7,92191,2,Referral,111,5,1,No,No
18962,53,Female,Finance,Analyst,PhD,3.3,46288,4,Consultant,93,5,5,Yes,No
18963,30,Female,Sales,Analyst,Bachelor's,4.5,163560,5,Job Portal,82,4,1,Yes,No
18964,21,Female,Sales,Executive,High School,1.8,35264,2,Job Portal,91,2,5,No,Yes
18965,32,Female,IT,Lead,High School,6.8,91656,2,Referral,80,2,3,No,No
18966,49,Male,Operations,Analyst,Bachelor's,10.4,140827,4,Job Portal,105,3,4,No,No
18967,37,Other,Operations,Analyst,PhD,1.4,56952,3,Consultant,31,1,5,Yes,Yes
18968,24,Male,IT,Associate,Master's,4.6,197286,3,Campus,27,2,1,No,No
18969,49,Male,Sales,Senior Associate,Master's,5.3,121043,4,Consultant,118,2,4,No,No
18970,27,Female,Finance,Senior Associate,High School,0.7,120712,2,Referral,1,5,1,No,Yes
18971,33,Male,Finance,Associate,High School,2,112947,3,LinkedIn,96,1,3,No,No
18972,25,Male,Operations,Analyst,PhD,1.4,151710,4,Consultant,45,4,1,No,No
18973,26,Male,HR,Senior Associate,High School,2.8,110323,4,Job Portal,61,3,5,No,Yes
18974,54,Male,Finance,Analyst,High School,18,81256,3,LinkedIn,12,2,5,Yes,No
18975,27,Female,Marketing,Manager,Master's,3.2,27926,5,Campus,1,5,2,No,No
18976,48,Male,Marketing,Lead,Master's,0.7,135690,3,Consultant,105,2,2,Yes,Yes
18977,30,Female,Finance,Executive,High School,10.3,180408,3,Consultant,67,5,4,No,No
18978,24,Male,IT,Analyst,High School,3.5,195831,4,Consultant,39,4,5,No,No
18979,23,Male,IT,Associate,High School,20.3,184654,4,LinkedIn,49,3,2,Yes,Yes
18980,45,Male,IT,Associate,Bachelor's,12,35845,5,LinkedIn,17,4,5,Yes,No
18981,43,Male,Marketing,Associate,PhD,0.3,126950,3,Consultant,93,1,5,No,No
18982,47,Male,Sales,Executive,High School,5.5,181975,4,LinkedIn,56,4,1,No,Yes
18983,34,Female,Operations,Lead,High School,5,108935,4,LinkedIn,102,2,5,No,No
18984,58,Male,HR,Analyst,Master's,0,174528,4,Campus,51,2,2,Yes,No
18985,52,Female,Operations,Senior Associate,Bachelor's,12.1,60390,4,LinkedIn,11,4,5,Yes,No
18986,43,Female,IT,Lead,PhD,9.7,85763,3,Campus,88,2,5,Yes,No
18987,57,Male,Finance,Manager,Bachelor's,36.8,65430,2,LinkedIn,50,5,2,No,No
18988,23,Female,Sales,Analyst,Bachelor's,0.3,137833,4,Job Portal,37,3,1,Yes,Yes
18989,55,Female,HR,Executive,Master's,3,47065,4,Consultant,55,2,3,Yes,No
18990,33,Female,Sales,Analyst,Master's,0.9,91942,3,Job Portal,51,5,2,Yes,No
18991,54,Male,Finance,Lead,Master's,7.5,165892,3,Referral,89,2,1,No,No
18992,44,Male,Sales,Manager,PhD,3.1,136427,5,Campus,15,1,2,No,No
18993,21,Female,HR,Executive,Bachelor's,11.7,91858,3,Campus,88,3,2,No,No
18994,32,Male,Finance,Senior Associate,Bachelor's,7.5,56411,3,Job Portal,38,4,1,Yes,No
18995,28,Male,Customer Support,Analyst,Master's,3.4,191167,3,Job Portal,97,4,2,No,No
18996,39,Male,Marketing,Executive,Bachelor's,0.7,157408,3,LinkedIn,37,5,1,Yes,No
18997,29,Male,Sales,Analyst,Bachelor's,4.4,58969,3,Campus,40,2,2,No,No
18998,48,Male,Finance,Executive,PhD,5.7,166752,3,Referral,49,5,5,No,No
18999,34,Male,Sales,Manager,High School,2.4,43700,1,LinkedIn,69,1,5,Yes,Yes
19000,47,Male,Finance,Associate,Bachelor's,1.3,185021,5,Job Portal,117,4,1,No,Yes
19001,38,Male,Customer Support,Lead,PhD,2.4,72485,3,LinkedIn,104,2,1,No,No
19002,26,Male,IT,Analyst,High School,4.7,59743,3,Job Portal,71,2,3,No,Yes
19003,53,Female,Sales,Executive,Bachelor's,5.4,130731,4,Consultant,70,5,3,No,No
19004,57,Female,IT,Executive,High School,10.3,117961,4,LinkedIn,40,4,4,No,No
19005,45,Male,IT,Executive,High School,0.4,25331,3,Campus,40,1,1,No,Yes
19006,33,Male,Marketing,Manager,Master's,6.1,169198,3,Campus,80,4,1,Yes,No
19007,43,Male,Customer Support,Associate,Master's,11.6,30547,2,Referral,79,3,4,No,No
19008,56,Female,IT,Analyst,PhD,4.7,63655,3,Referral,29,1,4,No,No
19009,53,Female,Sales,Executive,Master's,5.2,194653,2,Job Portal,92,4,5,No,No
19010,41,Male,Sales,Lead,High School,2.7,133771,2,Consultant,41,5,2,Yes,No
19011,54,Female,Customer Support,Analyst,High School,10.8,110128,2,Job Portal,110,5,3,No,No
19012,56,Male,HR,Analyst,Master's,4.2,40965,3,Referral,109,4,1,No,Yes
19013,37,Male,IT,Executive,Master's,2.5,56999,4,Referral,18,1,3,No,Yes
19014,30,Male,Operations,Senior Associate,Master's,3.4,52417,3,Referral,26,4,2,Yes,No
19015,43,Male,Marketing,Associate,Bachelor's,0.3,64370,4,Campus,96,3,1,No,Yes
19016,22,Female,Finance,Executive,Bachelor's,7.5,127408,2,Consultant,104,3,4,No,No
19017,55,Female,Finance,Manager,PhD,0.5,123497,4,Referral,23,2,5,No,Yes
19018,34,Female,Finance,Analyst,PhD,2.7,156043,3,LinkedIn,119,4,3,No,Yes
19019,22,Female,Marketing,Analyst,High School,3.2,131516,5,Consultant,112,5,3,No,No
19020,39,Male,Marketing,Analyst,High School,5.4,163461,2,LinkedIn,72,5,3,Yes,No
19021,36,Female,HR,Manager,High School,2.3,108774,4,LinkedIn,56,2,5,Yes,No
19022,45,Male,HR,Executive,PhD,0.4,167503,3,Referral,38,5,4,No,No
19023,21,Male,Finance,Lead,PhD,0.2,179904,3,Campus,101,4,1,Yes,No
19024,22,Female,IT,Associate,High School,8.3,67601,3,LinkedIn,5,1,2,Yes,No
19025,47,Female,Customer Support,Executive,Bachelor's,1.4,31825,5,Campus,88,1,3,No,No
19026,22,Male,Marketing,Senior Associate,High School,1.1,193910,5,Campus,21,2,5,No,No
19027,50,Male,IT,Manager,High School,7,159243,3,Consultant,117,4,2,No,No
19028,30,Male,HR,Associate,PhD,3.2,101993,3,Job Portal,13,3,5,No,No
19029,39,Female,IT,Associate,Master's,9.4,159337,4,Consultant,15,1,4,No,No
19030,36,Female,Customer Support,Senior Associate,Master's,17.1,190955,3,Campus,103,3,2,No,No
19031,33,Female,Sales,Senior Associate,Master's,3.4,124955,3,Job Portal,106,2,1,No,No
19032,28,Male,Marketing,Manager,High School,0.9,68167,4,Campus,26,2,4,No,No
19033,51,Female,Marketing,Executive,High School,2.8,31999,2,Referral,13,2,5,Yes,No
19034,45,Male,Finance,Analyst,High School,1.5,37357,4,Job Portal,51,4,2,No,Yes
19035,59,Male,Operations,Analyst,High School,1.1,85550,3,Job Portal,72,5,3,Yes,No
19036,41,Female,Finance,Associate,Bachelor's,2.8,189636,3,Job Portal,64,2,5,No,No
19037,58,Female,Customer Support,Senior Associate,PhD,8,99096,3,Consultant,49,3,2,No,No
19038,49,Female,Finance,Associate,PhD,14,186666,3,Campus,34,4,2,No,No
19039,26,Female,Sales,Manager,Bachelor's,2.7,44334,3,Campus,88,2,4,No,No
19040,38,Female,Finance,Lead,Bachelor's,1.4,155152,4,Job Portal,7,1,5,No,No
19041,55,Male,Finance,Associate,Bachelor's,0.1,59697,4,LinkedIn,99,3,2,No,No
19042,47,Female,Marketing,Executive,PhD,2.3,189301,4,Job Portal,25,1,5,Yes,No
19043,25,Male,Operations,Executive,High School,7.2,175609,3,Referral,117,3,3,No,No
19044,27,Male,IT,Analyst,PhD,0.3,78735,3,Job Portal,16,3,4,Yes,No
19045,30,Male,Marketing,Manager,Master's,1.9,164534,3,Campus,93,5,3,Yes,No
19046,30,Female,IT,Senior Associate,PhD,12.1,94480,5,Referral,116,1,2,Yes,No
19047,48,Female,Customer Support,Analyst,Bachelor's,0.6,78870,2,Campus,38,5,5,No,No
19048,56,Male,Marketing,Associate,Bachelor's,2.7,196164,3,Campus,65,4,1,No,No
19049,30,Female,Sales,Associate,PhD,7.3,80050,3,Consultant,57,2,2,No,No
19050,55,Male,IT,Executive,High School,1.4,26438,3,Consultant,78,2,3,No,No
19051,55,Male,Sales,Lead,PhD,7.6,58229,2,Referral,0,5,2,No,Yes
19052,57,Male,Marketing,Associate,PhD,19.5,40406,4,Campus,13,5,5,No,Yes
19053,40,Male,HR,Senior Associate,Master's,0.4,107377,3,Job Portal,110,1,3,No,No
19054,33,Male,Sales,Executive,Master's,10.9,37444,3,Consultant,1,4,1,No,No
19055,31,Female,Finance,Analyst,High School,2.3,71974,3,Job Portal,113,2,4,No,No
19056,39,Male,Customer Support,Senior Associate,Bachelor's,1.3,94064,3,LinkedIn,90,5,2,No,No
19057,48,Female,HR,Executive,Master's,5.3,37287,4,Job Portal,26,1,2,Yes,No
19058,58,Male,Marketing,Lead,High School,7.9,30352,3,Job Portal,81,4,3,No,Yes
19059,24,Female,HR,Executive,High School,0.1,52657,3,LinkedIn,84,1,1,No,No
19060,57,Female,Sales,Lead,PhD,1.5,147870,5,Referral,36,1,3,No,Yes
19061,39,Female,HR,Associate,Master's,0.2,114679,4,Consultant,22,3,4,No,No
19062,57,Male,Customer Support,Lead,Master's,0.3,97113,4,Campus,84,5,5,No,Yes
19063,34,Male,Marketing,Lead,Master's,5.8,190412,4,Consultant,78,1,4,No,Yes
19064,51,Other,HR,Analyst,Bachelor's,4.3,158884,5,Consultant,12,2,1,Yes,No
19065,48,Male,Sales,Manager,Master's,2.6,128847,1,Referral,60,4,1,Yes,No
19066,56,Male,IT,Executive,PhD,2.8,63744,3,Consultant,115,2,3,No,No
19067,58,Female,IT,Lead,PhD,0.6,95044,1,Consultant,67,5,5,No,No
19068,39,Male,Operations,Senior Associate,PhD,2.8,133523,3,Campus,23,3,2,No,Yes
19069,21,Female,Operations,Associate,High School,2.4,151665,2,Referral,3,5,2,Yes,No
19070,43,Male,Sales,Lead,PhD,8.7,96909,4,Consultant,81,2,3,No,Yes
19071,48,Male,Customer Support,Associate,Bachelor's,7,49728,4,Referral,61,3,2,No,No
19072,24,Male,Marketing,Lead,Bachelor's,2.2,185952,2,Referral,86,5,3,No,No
19073,38,Male,HR,Analyst,Master's,8.8,162724,2,Campus,31,4,4,No,No
19074,59,Male,Customer Support,Senior Associate,High School,5.9,155029,3,Campus,90,1,2,No,No
19075,45,Female,Finance,Lead,Master's,5.7,137731,3,Referral,30,3,3,Yes,No
19076,38,Female,Operations,Associate,High School,3.2,126930,4,LinkedIn,58,2,2,No,No
19077,26,Female,Customer Support,Senior Associate,PhD,5,175027,5,Job Portal,43,3,1,No,No
19078,39,Male,Customer Support,Associate,PhD,18.3,91258,4,Consultant,16,1,3,No,Yes
19079,32,Female,Sales,Manager,Bachelor's,0.8,92887,2,Job Portal,87,3,1,No,No
19080,45,Female,HR,Senior Associate,Bachelor's,7.3,183118,3,LinkedIn,83,5,2,No,No
19081,55,Male,Customer Support,Senior Associate,Bachelor's,2.2,175988,3,LinkedIn,87,1,4,No,No
19082,21,Male,Marketing,Executive,Master's,9.9,169151,5,Referral,37,4,5,Yes,No
19083,25,Female,Operations,Senior Associate,PhD,4.3,138895,3,Consultant,83,3,1,Yes,No
19084,21,Female,HR,Lead,PhD,8,106478,5,Job Portal,85,5,5,No,No
19085,28,Female,Customer Support,Lead,High School,9.4,197765,4,Consultant,32,4,5,No,No
19086,59,Female,Marketing,Associate,Bachelor's,16.3,31574,2,Job Portal,45,3,3,No,No
19087,38,Male,Customer Support,Executive,Bachelor's,6.5,72780,2,Referral,75,1,3,Yes,No
19088,29,Female,Sales,Executive,Bachelor's,1.7,176170,5,LinkedIn,90,5,4,Yes,No
19089,25,Male,Customer Support,Senior Associate,Bachelor's,2,157927,3,Campus,14,1,3,No,No
19090,24,Male,HR,Executive,PhD,5.6,45326,3,Job Portal,40,5,5,Yes,No
19091,49,Female,Customer Support,Senior Associate,High School,1.3,79155,4,Consultant,100,3,3,No,No
19092,21,Female,Finance,Senior Associate,High School,4.1,134653,3,LinkedIn,83,2,5,No,Yes
19093,50,Female,Customer Support,Executive,Bachelor's,5.8,119255,5,Job Portal,40,1,1,No,No
19094,21,Female,Operations,Associate,Master's,3.5,93247,3,Job Portal,65,5,4,No,No
19095,23,Male,Finance,Executive,PhD,2.9,37989,3,Campus,40,3,3,No,Yes
19096,42,Male,HR,Analyst,High School,2.7,129623,4,Campus,55,4,3,No,No
19097,28,Male,Sales,Lead,Bachelor's,3.1,185134,4,LinkedIn,17,1,4,No,Yes
19098,38,Other,Customer Support,Senior Associate,Bachelor's,0.8,166276,2,LinkedIn,0,4,3,No,No
19099,45,Female,IT,Lead,PhD,2.2,107268,1,Campus,96,4,3,No,No
19100,40,Female,Marketing,Manager,Bachelor's,4.1,119400,3,Job Portal,4,4,1,No,Yes
19101,51,Female,IT,Manager,High School,6.6,191127,3,Job Portal,66,4,3,No,No
19102,50,Female,Marketing,Lead,High School,5.4,99982,4,Campus,100,3,2,No,No
19103,36,Female,Marketing,Lead,High School,0.3,142071,4,Referral,14,4,2,No,No
19104,22,Male,Marketing,Manager,Bachelor's,0.4,162632,1,Consultant,4,1,2,Yes,Yes
19105,37,Male,IT,Lead,Bachelor's,0.6,95238,3,LinkedIn,6,4,2,Yes,Yes
19106,30,Female,Finance,Manager,PhD,0.9,63374,3,LinkedIn,32,1,2,No,Yes
19107,27,Male,Finance,Senior Associate,Master's,21.7,22486,2,LinkedIn,37,5,2,Yes,No
19108,29,Female,Finance,Senior Associate,High School,1.2,30796,4,Job Portal,97,4,3,No,No
19109,37,Female,Sales,Lead,Bachelor's,7.1,90909,3,LinkedIn,15,3,4,Yes,Yes
19110,29,Female,IT,Executive,High School,3.2,187599,2,Job Portal,40,2,1,No,No
19111,29,Male,Marketing,Executive,High School,2.8,175043,3,Campus,114,2,2,Yes,No
19112,57,Male,Customer Support,Manager,PhD,0.5,151633,3,LinkedIn,35,3,4,Yes,Yes
19113,44,Male,Sales,Senior Associate,Bachelor's,6.9,27832,4,Campus,68,2,1,No,No
19114,59,Female,Sales,Lead,High School,0.6,130437,4,Consultant,101,4,4,No,No
19115,31,Female,IT,Executive,Bachelor's,4,29723,4,Referral,29,5,1,No,No
19116,28,Male,HR,Executive,High School,1.8,28321,3,Consultant,1,1,5,No,No
19117,45,Male,Operations,Executive,High School,7.1,190232,3,LinkedIn,63,5,5,No,No
19118,22,Female,HR,Lead,High School,8.5,186496,3,LinkedIn,106,2,1,Yes,No
19119,30,Male,Finance,Senior Associate,Bachelor's,16,148032,3,Referral,70,1,5,No,Yes
19120,44,Female,Finance,Analyst,PhD,5.7,55761,1,Campus,76,2,5,Yes,Yes
19121,36,Female,Customer Support,Manager,High School,0.9,161647,5,Campus,66,3,4,No,No
19122,39,Female,Finance,Executive,High School,9.1,70072,3,Campus,58,4,5,No,No
19123,51,Male,HR,Lead,PhD,1.6,132395,2,Job Portal,48,3,5,Yes,Yes
19124,31,Male,Operations,Executive,Bachelor's,10.5,183734,4,LinkedIn,57,5,1,No,No
19125,26,Male,Sales,Manager,PhD,2.4,154326,3,Referral,52,3,2,No,No
19126,26,Female,Sales,Senior Associate,High School,27.6,151923,3,Consultant,69,3,5,No,No
19127,52,Male,Sales,Lead,Bachelor's,0.5,190240,4,LinkedIn,106,4,5,Yes,No
19128,59,Female,Finance,Associate,Master's,6.3,83229,2,Consultant,27,4,1,Yes,No
19129,33,Male,Operations,Manager,PhD,7.6,73975,3,Referral,81,2,3,No,No
19130,23,Female,HR,Manager,PhD,6.4,149545,3,Job Portal,5,1,5,No,No
19131,55,Male,Operations,Associate,Bachelor's,2.7,192079,3,Referral,97,2,1,No,No
19132,58,Male,Operations,Associate,High School,0.5,117231,3,LinkedIn,27,1,3,Yes,No
19133,37,Male,Customer Support,Manager,Bachelor's,7.6,48560,2,Job Portal,94,2,4,Yes,No
19134,23,Female,Finance,Executive,Master's,3.7,81408,5,Job Portal,51,5,3,No,No
19135,54,Male,Marketing,Associate,PhD,3.8,124541,4,LinkedIn,42,5,3,No,Yes
19136,32,Male,Finance,Analyst,PhD,3.6,76788,3,Campus,8,1,4,Yes,No
19137,44,Female,Customer Support,Lead,PhD,1.6,76128,4,Job Portal,83,5,1,Yes,No
19138,26,Male,Marketing,Analyst,PhD,2,36342,3,Referral,34,1,2,No,No
19139,31,Female,Operations,Lead,High School,10.2,113585,5,Campus,97,3,5,No,No
19140,47,Male,Marketing,Manager,PhD,5.4,186911,3,Referral,92,3,3,No,No
19141,44,Female,HR,Executive,High School,16.8,145968,1,Consultant,32,1,3,No,No
19142,38,Male,Operations,Associate,Master's,4.4,89684,4,Referral,93,2,2,Yes,No
19143,47,Female,Sales,Manager,Master's,5.1,143035,3,Referral,99,5,1,No,No
19144,41,Male,IT,Associate,Bachelor's,6.8,52316,5,LinkedIn,82,2,5,No,No
19145,54,Female,Finance,Lead,Bachelor's,2,193427,3,Job Portal,93,5,5,No,No
19146,53,Male,Customer Support,Lead,PhD,4.6,191093,3,Job Portal,21,1,4,Yes,No
19147,38,Female,HR,Analyst,Bachelor's,8.7,139051,2,Campus,7,1,5,Yes,No
