S.no,Report_Month,Customer_Segment,Product_Type,Total_Revenue,Expected_Provision_Rate,Calculated_Provision_Amount,Net_Revenue
10673,2024-06,SMB,Subscription_C,12945.18,0.02,271.85,12673.33
10674,2024-09,SMB,AddOn_D,6742.95,0.03,168.57,6574.38
10675,2024-03,Enterprise,AddOn_D,28770.18,0.01,402.78,28367.40
10676,2024-03,Enterprise,Service_A,21972.48,0.01,153.81,21818.67
10677,2024-09,Retail,Service_A,4663.78,0.04,191.21,4472.57
10678,2024-03,Enterprise,Product_B,23849.06,0.01,119.25,23729.81
10679,2024-01,Enterprise,Service_A,26901.11,0.01,242.11,26659.00
10680,2024-03,SMB,AddOn_D,8138.76,0.02,162.78,7975.98
10681,2024-06,SMB,Service_A,7681.29,0.02,161.31,7519.98
10682,2024-08,SMB,AddOn_D,9379.38,0.02,196.97,9182.41
10683,2024-09,Retail,AddOn_D,1848.13,0.05,97.95,1750.18
10684,2024-01,Retail,Product_B,3033.09,0.04,121.32,2911.77
10685,2024-01,Enterprise,AddOn_D,22586.15,0.01,158.10,22428.05
10686,2024-03,Enterprise,Service_A,20939.47,0.01,251.27,20688.20
10687,2024-11,Retail,Service_A,2788.18,0.05,133.83,2654.35
10688,2024-03,Enterprise,AddOn_D,24968.98,0.02,374.53,24594.45
10689,2024-03,Enterprise,Subscription_C,18629.86,0.01,111.78,18518.08
10690,2024-07,Retail,AddOn_D,3639.72,0.04,141.95,3497.77
10691,2024-09,SMB,AddOn_D,14452.14,0.03,476.92,13975.22
10692,2024-11,Retail,Subscription_C,2994.22,0.04,116.77,2877.45
10693,2024-06,Enterprise,Product_B,15911.92,0.01,111.38,15800.54
10694,2024-03,SMB,Subscription_C,10513.40,0.02,231.29,10282.11
10695,2024-03,Enterprise,Service_A,20619.37,0.01,247.43,20371.94
10696,2024-01,Enterprise,AddOn_D,21822.37,0.01,152.76,21669.61
10697,2024-01,Retail,AddOn_D,2214.45,0.05,108.51,2105.94
10698,2024-07,Enterprise,Service_A,22450.08,0.01,224.50,22225.58
10699,2024-08,Enterprise,Product_B,23218.02,0.01,208.96,23009.06
10700,2024-10,SMB,Subscription_C,11324.86,0.02,260.47,11064.39
10701,2024-04,Enterprise,Product_B,21721.87,0.01,195.50,21526.37
10702,2024-11,Retail,Service_A,1633.37,0.04,60.43,1572.94
10703,2024-07,Enterprise,Product_B,15001.54,0.01,150.02,14851.52
10704,2024-01,Retail,Product_B,3502.42,0.04,147.10,3355.32
10705,2024-08,SMB,AddOn_D,8640.89,0.02,146.90,8493.99
10706,2024-08,Retail,Service_A,1604.72,0.05,85.05,1519.67
10707,2024-04,SMB,AddOn_D,8941.00,0.02,160.94,8780.06
10708,2024-07,Retail,Subscription_C,2060.64,0.05,107.15,1953.49
10709,2024-05,Retail,AddOn_D,2140.38,0.04,89.90,2050.48
10710,2024-07,SMB,Subscription_C,13873.26,0.03,430.07,13443.19
10711,2024-11,SMB,Product_B,9842.20,0.03,295.27,9546.93
10712,2024-09,Retail,Service_A,1545.25,0.05,78.81,1466.44
10713,2024-09,Retail,Subscription_C,2345.63,0.04,89.13,2256.50
10714,2024-07,Retail,AddOn_D,1794.10,0.05,86.12,1707.98
10715,2024-01,Enterprise,Service_A,17220.28,0.01,189.42,17030.86
10716,2024-07,Enterprise,Service_A,24578.78,0.01,270.37,24308.41
10717,2024-07,Enterprise,AddOn_D,22723.09,0.01,204.51,22518.58
10718,2024-05,Retail,AddOn_D,4101.17,0.04,151.74,3949.43
10719,2024-11,Retail,Product_B,3757.64,0.05,172.85,3584.79
10720,2024-01,Retail,Product_B,2420.43,0.04,104.08,2316.35
10721,2024-05,SMB,AddOn_D,5393.22,0.02,102.47,5290.75
10722,2024-03,SMB,Service_A,7486.79,0.02,127.28,7359.51
10723,2024-11,Retail,Product_B,4397.98,0.05,228.69,4169.29
10724,2024-09,SMB,Product_B,8369.90,0.03,209.25,8160.65
10725,2024-06,SMB,Subscription_C,10194.87,0.02,244.68,9950.19
10726,2024-06,Retail,AddOn_D,3853.71,0.05,177.27,3676.44
10727,2024-09,Enterprise,AddOn_D,20371.98,0.01,244.46,20127.52
10728,2024-11,Retail,Service_A,4485.00,0.05,228.74,4256.26
10729,2024-03,Enterprise,AddOn_D,18154.07,0.01,145.23,18008.84
10730,2024-05,Enterprise,Product_B,26252.82,0.01,262.53,25990.29
10731,2024-01,SMB,Service_A,10225.58,0.02,235.19,9990.39
10732,2024-01,Enterprise,Product_B,23923.09,0.01,239.23,23683.86
10733,2024-06,Enterprise,AddOn_D,16994.34,0.01,84.97,16909.37
10734,2024-06,SMB,Service_A,12093.98,0.03,411.20,11682.78
10735,2024-04,SMB,Product_B,11665.04,0.03,349.95,11315.09
10736,2024-10,SMB,AddOn_D,8924.72,0.03,294.52,8630.20
10737,2024-08,Enterprise,Subscription_C,20810.85,0.01,208.11,20602.74
10738,2024-08,Retail,Service_A,2129.55,0.04,83.05,2046.50
10739,2024-06,Enterprise,Subscription_C,15401.91,0.01,184.82,15217.09
10740,2024-05,Enterprise,Service_A,20290.04,0.01,101.45,20188.59
10741,2024-11,Enterprise,Service_A,17408.98,0.01,121.86,17287.12
10742,2024-06,Retail,Service_A,1362.55,0.04,50.41,1312.14
10743,2024-10,SMB,Product_B,7637.29,0.02,160.38,7476.91
10744,2024-07,Retail,Service_A,1942.88,0.04,73.83,1869.05
10745,2024-01,Enterprise,Subscription_C,29473.39,0.01,235.79,29237.60
10746,2024-08,SMB,Subscription_C,13170.32,0.02,223.90,12946.42
10747,2024-03,Retail,Subscription_C,4929.41,0.04,192.25,4737.16
10748,2024-08,Retail,Service_A,2099.32,0.05,96.57,2002.75
10749,2024-10,Enterprise,Product_B,18609.85,0.01,111.66,18498.19
10750,2024-03,Retail,AddOn_D,1683.67,0.04,69.03,1614.64
10751,2024-01,Enterprise,AddOn_D,21558.19,0.01,280.26,21277.93
10752,2024-08,Enterprise,Product_B,19473.19,0.01,253.15,19220.04
10753,2024-10,Retail,AddOn_D,1121.97,0.04,47.12,1074.85
10754,2024-08,Retail,Subscription_C,3585.70,0.05,182.87,3402.83
10755,2024-09,Enterprise,AddOn_D,26841.49,0.01,161.05,26680.44
10756,2024-09,Enterprise,Service_A,27699.61,0.02,415.49,27284.12
10757,2024-03,Enterprise,Product_B,21488.68,0.01,279.35,21209.33
10758,2024-11,Retail,AddOn_D,2794.93,0.04,120.18,2674.75
10759,2024-03,Enterprise,Product_B,19745.01,0.01,236.94,19508.07
10760,2024-07,SMB,AddOn_D,12598.00,0.02,289.75,12308.25
10761,2024-03,Enterprise,Product_B,20872.59,0.02,313.09,20559.50
10762,2024-03,Retail,AddOn_D,3479.25,0.05,173.96,3305.29
10763,2024-01,Enterprise,Subscription_C,24382.94,0.01,341.36,24041.58
10764,2024-09,Enterprise,Subscription_C,27267.73,0.01,299.95,26967.78
10765,2024-09,Retail,AddOn_D,4423.26,0.05,225.59,4197.67
10766,2024-04,SMB,AddOn_D,14152.57,0.02,283.05,13869.52
10767,2024-07,Retail,Service_A,2208.24,0.05,114.83,2093.41
10768,2024-08,Retail,AddOn_D,1436.94,0.04,54.60,1382.34
10769,2024-06,Enterprise,Service_A,22650.68,0.01,203.86,22446.82
10770,2024-07,Retail,Product_B,3225.18,0.05,167.71,3057.47
10771,2024-03,Enterprise,AddOn_D,25020.68,0.01,150.12,24870.56
10772,2024-08,Retail,AddOn_D,2912.56,0.04,113.59,2798.97
10773,2024-06,Retail,Service_A,4379.05,0.05,232.09,4146.96
10774,2024-09,SMB,Service_A,8510.21,0.03,229.78,8280.43
10775,2024-06,SMB,Service_A,13261.59,0.02,225.45,13036.14
10776,2024-09,Retail,Subscription_C,1408.22,0.05,64.78,1343.44
10777,2024-10,Retail,Product_B,4857.97,0.05,262.33,4595.64
10778,2024-03,Retail,Service_A,4104.62,0.04,172.39,3932.23
10779,2024-01,Enterprise,Product_B,22180.68,0.01,110.90,22069.78
10780,2024-06,Enterprise,Service_A,17828.28,0.01,160.45,17667.83
10781,2024-05,Retail,AddOn_D,3366.19,0.04,131.28,3234.91
10782,2024-03,SMB,Subscription_C,14379.30,0.02,244.45,14134.85
10783,2024-03,Retail,AddOn_D,3728.98,0.05,182.72,3546.26
10784,2024-08,Enterprise,Service_A,29661.65,0.01,385.60,29276.05
10785,2024-10,Enterprise,AddOn_D,22266.24,0.01,200.40,22065.84
10786,2024-01,SMB,Product_B,13974.13,0.02,335.38,13638.75
10787,2024-07,SMB,Product_B,6532.22,0.03,202.50,6329.72
10788,2024-05,Retail,Subscription_C,2652.00,0.05,140.56,2511.44
10789,2024-01,Retail,Service_A,3152.11,0.05,154.45,2997.66
10790,2024-11,Enterprise,AddOn_D,23211.93,0.01,301.76,22910.17
10791,2024-11,SMB,Product_B,9394.59,0.02,197.29,9197.30
10792,2024-08,Enterprise,AddOn_D,15696.67,0.01,156.97,15539.70
10793,2024-07,Retail,Service_A,3014.39,0.04,117.56,2896.83
10794,2024-07,Retail,AddOn_D,2958.07,0.05,139.03,2819.04
10795,2024-07,SMB,AddOn_D,6546.14,0.02,124.38,6421.76
10796,2024-11,Retail,Subscription_C,4443.25,0.04,191.06,4252.19
10797,2024-08,SMB,Product_B,7124.93,0.02,142.50,6982.43
10798,2024-01,Enterprise,Subscription_C,18969.76,0.01,227.64,18742.12
10799,2024-01,Retail,Service_A,3822.52,0.05,202.59,3619.93
10800,2024-05,SMB,Product_B,5035.82,0.02,110.79,4925.03
10801,2024-07,SMB,Subscription_C,14761.94,0.03,369.05,14392.89
10802,2024-03,Retail,Product_B,2209.06,0.05,101.62,2107.44
10803,2024-11,SMB,Service_A,11805.89,0.03,306.95,11498.94
10804,2024-09,SMB,Subscription_C,11050.24,0.02,243.11,10807.13
10805,2024-08,SMB,Product_B,11092.16,0.02,188.57,10903.59
10806,2024-05,SMB,Service_A,13819.24,0.03,442.22,13377.02
10807,2024-09,Retail,Service_A,2277.06,0.04,88.81,2188.25
10808,2024-04,Retail,Subscription_C,3125.07,0.05,162.50,2962.57
10809,2024-08,Enterprise,AddOn_D,18421.18,0.01,147.37,18273.81
10810,2024-04,Retail,AddOn_D,1339.97,0.04,54.94,1285.03
10811,2024-04,SMB,Product_B,11760.29,0.02,188.16,11572.13
10812,2024-03,Retail,AddOn_D,1974.22,0.04,73.05,1901.17
10813,2024-10,Retail,Service_A,2090.23,0.04,91.97,1998.26
10814,2024-05,SMB,Subscription_C,7208.12,0.03,194.62,7013.50
10815,2024-08,SMB,Product_B,9507.00,0.03,237.68,9269.32
10816,2024-06,Retail,Product_B,4005.10,0.04,160.20,3844.90
10817,2024-04,Enterprise,Product_B,25420.70,0.01,330.47,25090.23
10818,2024-10,Enterprise,Service_A,25890.21,0.01,284.79,25605.42
10819,2024-09,Enterprise,Subscription_C,22561.60,0.01,315.86,22245.74
10820,2024-03,Enterprise,Service_A,20621.51,0.01,206.22,20415.29
10821,2024-06,SMB,Product_B,7696.19,0.03,253.97,7442.22
10822,2024-11,Enterprise,Service_A,17481.54,0.01,192.30,17289.24
10823,2024-06,Enterprise,AddOn_D,28278.55,0.01,339.34,27939.21
10824,2024-11,Enterprise,Service_A,15956.40,0.01,191.48,15764.92
10825,2024-10,Enterprise,Service_A,19216.12,0.01,211.38,19004.74
10826,2024-04,Enterprise,Subscription_C,24247.25,0.01,193.98,24053.27
10827,2024-03,Enterprise,Subscription_C,27594.27,0.01,331.13,27263.14
10828,2024-11,Retail,Subscription_C,3313.15,0.05,175.60,3137.55
10829,2024-04,Retail,Product_B,2826.81,0.04,121.55,2705.26
10830,2024-06,SMB,Subscription_C,10156.35,0.02,233.60,9922.75
10831,2024-01,Retail,Service_A,4675.53,0.04,191.70,4483.83
10832,2024-04,SMB,AddOn_D,6558.42,0.03,177.08,6381.34
10833,2024-08,Enterprise,Subscription_C,15611.03,0.01,124.89,15486.14
10834,2024-03,Retail,Product_B,2236.50,0.05,107.35,2129.15
10835,2024-11,SMB,Subscription_C,6221.78,0.02,118.21,6103.57
10836,2024-07,Retail,Service_A,3151.02,0.05,154.40,2996.62
10837,2024-01,Retail,AddOn_D,3039.80,0.04,130.71,2909.09
10838,2024-01,Retail,Product_B,1175.59,0.06,64.66,1110.93
10839,2024-08,SMB,AddOn_D,14955.75,0.02,329.03,14626.72
10840,2024-07,Retail,Service_A,3214.85,0.04,112.52,3102.33
10841,2024-06,SMB,Service_A,7359.93,0.03,220.80,7139.13
10842,2024-03,Retail,AddOn_D,4599.91,0.04,170.20,4429.71
10843,2024-01,Enterprise,Subscription_C,22028.56,0.01,198.26,21830.30
10844,2024-03,SMB,Service_A,13046.67,0.02,313.12,12733.55
10845,2024-03,SMB,Subscription_C,14749.82,0.03,383.50,14366.32
10846,2024-01,Retail,AddOn_D,1545.17,0.04,63.35,1481.82
10847,2024-08,Enterprise,Product_B,16858.73,0.01,84.29,16774.44
10848,2024-01,Enterprise,Product_B,23139.47,0.01,277.67,22861.80
10849,2024-11,Enterprise,AddOn_D,23781.47,0.01,285.38,23496.09
10850,2024-07,Retail,AddOn_D,1430.77,0.04,57.23,1373.54
10851,2024-03,SMB,AddOn_D,5138.55,0.02,77.08,5061.47
10852,2024-01,SMB,Service_A,7060.20,0.03,197.69,6862.51
10853,2024-07,SMB,AddOn_D,5334.92,0.03,133.37,5201.55
10854,2024-01,SMB,Product_B,10356.95,0.02,207.14,10149.81
10855,2024-10,SMB,Product_B,12746.03,0.03,407.87,12338.16
10856,2024-05,Retail,Service_A,3376.12,0.05,178.93,3197.19
10857,2024-01,Retail,Subscription_C,3313.38,0.06,182.24,3131.14
10858,2024-07,Retail,AddOn_D,4316.27,0.04,189.92,4126.35
10859,2024-01,SMB,Product_B,8207.95,0.02,139.54,8068.41
10860,2024-01,Retail,Service_A,1086.47,0.04,41.29,1045.18
10861,2024-04,SMB,Service_A,13303.44,0.02,319.28,12984.16
10862,2024-06,Retail,Product_B,2311.92,0.04,85.54,2226.38
10863,2024-09,Retail,AddOn_D,2375.94,0.04,92.66,2283.28
10864,2024-03,Retail,Product_B,3106.98,0.04,127.39,2979.59
10865,2024-07,SMB,Subscription_C,10851.02,0.02,184.47,10666.55
10866,2024-05,Retail,Subscription_C,2632.22,0.04,110.55,2521.67
10867,2024-08,SMB,Service_A,7599.84,0.03,243.19,7356.65
10868,2024-03,SMB,AddOn_D,9718.62,0.03,301.28,9417.34
10869,2024-09,SMB,AddOn_D,6735.81,0.02,148.19,6587.62
10870,2024-07,Retail,AddOn_D,2023.80,0.05,103.21,1920.59
10871,2024-01,Retail,Service_A,4059.45,0.05,186.73,3872.72
10872,2024-01,Retail,AddOn_D,1079.83,0.05,48.59,1031.24
10873,2024-10,Retail,Subscription_C,1629.55,0.04,60.29,1569.26
10874,2024-01,Enterprise,Product_B,28200.46,0.02,423.01,27777.45
10875,2024-08,Enterprise,Service_A,26707.92,0.01,213.66,26494.26
10876,2024-11,SMB,Product_B,7266.46,0.02,174.40,7092.06
10877,2024-06,SMB,Subscription_C,8364.35,0.02,192.38,8171.97
10878,2024-11,Enterprise,Product_B,24721.68,0.01,222.50,24499.18
10879,2024-07,SMB,Product_B,11329.15,0.02,249.24,11079.91
10880,2024-07,Retail,Product_B,2336.65,0.05,121.51,2215.14
10881,2024-11,SMB,Service_A,5033.27,0.03,166.10,4867.17
10882,2024-07,Enterprise,Service_A,22690.45,0.01,204.21,22486.24
10883,2024-08,Enterprise,AddOn_D,25613.31,0.01,358.59,25254.72
10884,2024-09,SMB,AddOn_D,8865.90,0.02,168.45,8697.45
10885,2024-07,Enterprise,Product_B,25733.86,0.01,257.34,25476.52
10886,2024-03,Retail,Product_B,1965.01,0.04,76.64,1888.37
10887,2024-03,SMB,Service_A,11552.52,0.02,196.39,11356.13
10888,2024-03,Retail,Service_A,2222.53,0.04,84.46,2138.07
10889,2024-06,SMB,Product_B,13216.37,0.02,251.11,12965.26
10890,2024-08,Retail,AddOn_D,4330.98,0.04,177.57,4153.41
10891,2024-10,Enterprise,Product_B,26707.13,0.01,186.95,26520.18
10892,2024-11,Enterprise,AddOn_D,27225.12,0.01,245.03,26980.09
10893,2024-09,Enterprise,Product_B,17026.62,0.01,221.35,16805.27
10894,2024-10,SMB,Product_B,13816.73,0.02,234.88,13581.85
10895,2024-09,Enterprise,Product_B,21691.06,0.01,260.29,21430.77
10896,2024-11,Retail,Service_A,3285.66,0.04,141.28,3144.38
10897,2024-07,SMB,AddOn_D,13588.57,0.03,353.30,13235.27
10898,2024-06,SMB,Service_A,11802.11,0.03,389.47,11412.64
10899,2024-11,Retail,AddOn_D,1208.19,0.05,57.99,1150.20
10900,2024-03,SMB,Service_A,5366.18,0.03,139.52,5226.66
10901,2024-06,Retail,Product_B,1192.25,0.05,62.00,1130.25
10902,2024-07,Enterprise,AddOn_D,23492.43,0.01,211.43,23281.00
10903,2024-04,Enterprise,Subscription_C,27268.87,0.01,190.88,27077.99
10904,2024-01,SMB,Service_A,12381.32,0.02,198.10,12183.22
10905,2024-01,SMB,Service_A,9353.65,0.02,224.49,9129.16
10906,2024-09,Enterprise,Product_B,29085.43,0.02,436.28,28649.15
10907,2024-10,Enterprise,Service_A,17871.28,0.01,196.58,17674.70
10908,2024-03,Retail,AddOn_D,2872.70,0.05,135.02,2737.68
10909,2024-05,Retail,AddOn_D,2076.49,0.04,83.06,1993.43
10910,2024-08,SMB,Subscription_C,11069.53,0.03,298.88,10770.65
10911,2024-01,Enterprise,AddOn_D,15595.02,0.01,202.74,15392.28
10912,2024-08,Enterprise,Subscription_C,23746.56,0.01,261.21,23485.35
10913,2024-06,Retail,Product_B,2250.80,0.04,90.03,2160.77
10914,2024-10,SMB,Service_A,5541.75,0.02,110.84,5430.91
10915,2024-03,SMB,AddOn_D,7802.73,0.02,171.66,7631.07
10916,2024-08,Enterprise,Subscription_C,24155.78,0.01,241.56,23914.22
10917,2024-03,Retail,Product_B,1609.07,0.04,62.75,1546.32
10918,2024-10,Retail,AddOn_D,4292.17,0.05,193.15,4099.02
10919,2024-05,Retail,AddOn_D,1512.47,0.04,66.55,1445.92
10920,2024-03,Enterprise,Product_B,29445.29,0.01,382.79,29062.50
10921,2024-03,Retail,Product_B,1538.35,0.04,63.07,1475.28
10922,2024-01,Enterprise,Subscription_C,18921.16,0.01,245.98,18675.18
10923,2024-08,Enterprise,Subscription_C,22920.83,0.01,320.89,22599.94
10924,2024-01,Retail,Service_A,3767.42,0.04,158.23,3609.19
10925,2024-03,SMB,AddOn_D,8078.47,0.02,177.73,7900.74
10926,2024-06,SMB,Subscription_C,7312.61,0.03,212.07,7100.54
10927,2024-03,Retail,Product_B,3623.62,0.05,177.56,3446.06
10928,2024-05,Retail,AddOn_D,4831.10,0.05,222.23,4608.87
10929,2024-09,Retail,AddOn_D,4300.98,0.04,163.44,4137.54
10930,2024-04,SMB,Product_B,10797.28,0.02,183.55,10613.73
10931,2024-10,Retail,AddOn_D,4621.50,0.04,184.86,4436.64
10932,2024-03,Enterprise,Product_B,15239.86,0.01,182.88,15056.98
10933,2024-08,Retail,Service_A,1884.55,0.05,98.00,1786.55
10934,2024-03,Retail,Product_B,3464.67,0.05,173.23,3291.44
10935,2024-01,SMB,AddOn_D,5564.03,0.03,172.48,5391.55
10936,2024-07,Retail,Product_B,4829.87,0.05,236.66,4593.21
10937,2024-09,Enterprise,Product_B,28499.81,0.01,228.00,28271.81
10938,2024-11,SMB,Subscription_C,13928.98,0.03,376.08,13552.90
10939,2024-05,SMB,Product_B,11417.78,0.02,239.77,11178.01
10940,2024-06,SMB,Product_B,11175.43,0.02,245.86,10929.57
10941,2024-03,Enterprise,Service_A,15330.02,0.01,91.98,15238.04
10942,2024-07,SMB,AddOn_D,12480.64,0.03,361.94,12118.70
10943,2024-04,SMB,Service_A,9507.00,0.02,180.63,9326.37
10944,2024-07,Enterprise,AddOn_D,25157.03,0.01,125.79,25031.24
10945,2024-03,Enterprise,Product_B,23914.47,0.01,239.14,23675.33
10946,2024-10,Enterprise,Service_A,19682.98,0.01,216.51,19466.47
10947,2024-07,SMB,AddOn_D,6936.10,0.02,124.85,6811.25
10948,2024-04,SMB,Subscription_C,5245.32,0.02,115.40,5129.92
10949,2024-11,Enterprise,Service_A,16368.59,0.01,212.79,16155.80
10950,2024-09,Retail,Product_B,4200.85,0.05,197.44,4003.41
10951,2024-03,Enterprise,Subscription_C,25739.48,0.01,334.61,25404.87
10952,2024-10,Enterprise,Service_A,28664.63,0.02,429.97,28234.66
10953,2024-06,Retail,Product_B,2151.33,0.05,111.87,2039.46
10954,2024-05,Enterprise,Service_A,23121.19,0.01,277.45,22843.74
10955,2024-08,Enterprise,Service_A,15687.78,0.01,219.63,15468.15
10956,2024-08,Enterprise,Product_B,20187.55,0.01,282.63,19904.92
10957,2024-06,SMB,Product_B,10592.98,0.03,264.82,10328.16
10958,2024-04,Retail,AddOn_D,3364.66,0.04,127.86,3236.80
10959,2024-10,Enterprise,Subscription_C,19180.89,0.01,134.27,19046.62
10960,2024-07,Retail,Service_A,3906.87,0.04,136.74,3770.13
10961,2024-04,Enterprise,Subscription_C,21681.43,0.01,130.09,21551.34
10962,2024-05,SMB,Product_B,8785.42,0.03,245.99,8539.43
10963,2024-01,Retail,Product_B,4145.31,0.04,149.23,3996.08
10964,2024-03,Enterprise,Service_A,20946.97,0.01,272.31,20674.66
10965,2024-01,Retail,Service_A,3870.71,0.05,193.54,3677.17
10966,2024-01,Enterprise,AddOn_D,24462.91,0.01,195.70,24267.21
10967,2024-07,SMB,Subscription_C,6998.87,0.03,174.97,6823.90
10968,2024-03,SMB,Subscription_C,7001.84,0.03,224.06,6777.78
10969,2024-07,Enterprise,Service_A,18994.44,0.01,227.93,18766.51
10970,2024-04,Enterprise,Service_A,27178.11,0.01,217.42,26960.69
10971,2024-04,Enterprise,Subscription_C,24473.60,0.01,220.26,24253.34
10972,2024-06,Enterprise,Product_B,16855.94,0.01,151.70,16704.24
10973,2024-11,Enterprise,Subscription_C,15231.38,0.01,213.24,15018.14
10974,2024-09,Retail,Service_A,4310.67,0.04,172.43,4138.24
10975,2024-01,SMB,Subscription_C,8830.58,0.02,141.29,8689.29
10976,2024-03,Retail,Product_B,2595.06,0.05,140.13,2454.93
10977,2024-09,Enterprise,AddOn_D,20498.31,0.01,286.98,20211.33
10978,2024-09,Enterprise,AddOn_D,16548.50,0.01,231.68,16316.82
10979,2024-04,SMB,Product_B,7310.01,0.03,248.54,7061.47
10980,2024-09,Retail,Product_B,4688.38,0.05,248.48,4439.90
10981,2024-04,SMB,Service_A,6381.99,0.02,102.11,6279.88
10982,2024-06,SMB,Service_A,14582.14,0.03,422.88,14159.26
10983,2024-06,Enterprise,Product_B,19706.09,0.02,295.59,19410.50
10984,2024-05,Retail,AddOn_D,3396.97,0.05,173.25,3223.72
10985,2024-09,SMB,Subscription_C,8801.39,0.02,211.23,8590.16
10986,2024-10,Retail,Service_A,2737.91,0.04,109.52,2628.39
10987,2024-06,SMB,Product_B,7765.11,0.03,201.89,7563.22
10988,2024-03,Retail,Subscription_C,1327.26,0.05,59.73,1267.53
10989,2024-06,Enterprise,AddOn_D,28450.22,0.01,170.70,28279.52
10990,2024-01,SMB,AddOn_D,5155.52,0.03,170.13,4985.39
10991,2024-10,Enterprise,Service_A,17772.48,0.01,248.81,17523.67
10992,2024-08,Enterprise,AddOn_D,15416.85,0.01,77.08,15339.77
10993,2024-01,Retail,Product_B,2958.11,0.04,130.16,2827.95
10994,2024-10,SMB,Service_A,12310.01,0.03,307.75,12002.26
10995,2024-05,Retail,Service_A,4494.24,0.05,233.70,4260.54
10996,2024-11,Retail,Product_B,3655.59,0.04,142.57,3513.02
10997,2024-11,Enterprise,Service_A,19576.89,0.01,195.77,19381.12
10998,2024-06,Retail,Product_B,2458.29,0.05,127.83,2330.46
10999,2024-04,Retail,Service_A,2386.05,0.05,107.37,2278.68
11000,2024-01,Enterprise,Service_A,15480.12,0.01,185.76,15294.36
11001,2024-01,Retail,AddOn_D,4085.62,0.04,147.08,3938.54
11002,2024-11,Enterprise,AddOn_D,15446.73,0.01,200.81,15245.92
11003,2024-11,SMB,Product_B,10749.57,0.03,343.99,10405.58
11004,2024-01,Retail,Subscription_C,1599.23,0.05,78.36,1520.87
11005,2024-01,Enterprise,Subscription_C,23065.13,0.01,138.39,22926.74
11006,2024-07,SMB,Subscription_C,8254.59,0.03,255.89,7998.70
11007,2024-09,SMB,Product_B,8426.33,0.02,168.53,8257.80
11008,2024-07,Retail,Subscription_C,3494.23,0.05,188.69,3305.54
11009,2024-03,SMB,Service_A,5141.13,0.03,154.23,4986.90
11010,2024-11,SMB,Product_B,8494.78,0.03,263.34,8231.44
11011,2024-10,Retail,Service_A,1685.52,0.04,65.74,1619.78
11012,2024-07,SMB,Subscription_C,10960.92,0.03,295.94,10664.98
11013,2024-01,Retail,AddOn_D,4685.55,0.04,196.79,4488.76
11014,2024-06,Retail,Product_B,1016.49,0.04,37.61,978.88
11015,2024-03,Retail,Service_A,2167.90,0.04,91.05,2076.85
11016,2024-09,SMB,Product_B,11210.42,0.03,336.31,10874.11
11017,2024-08,Enterprise,Subscription_C,27841.71,0.01,389.78,27451.93
11018,2024-07,Retail,Product_B,4517.02,0.05,225.85,4291.17
11019,2024-03,SMB,Subscription_C,6449.08,0.02,109.63,6339.45
11020,2024-07,SMB,Product_B,14611.20,0.02,277.61,14333.59
11021,2024-05,SMB,Subscription_C,14125.92,0.04,494.41,13631.51
11022,2024-09,SMB,Product_B,12767.26,0.02,204.28,12562.98
